#start	end	length	mean	median	max
1995601	1995615	15	1170.93	1158	1755
1996006	1996388	383	9.57	0	132
1996881	1997075	195	11.75	13	22
1998003	1998133	131	0.00	0	0
1998881	1999005	125	26.23	28	55
1999585	1999605	21	58.19	59	71
2000953	2000969	17	151.06	166	169
2001756	2001769	14	65.43	71	72
2001799	2001836	38	15.13	17	17
2001874	2002089	216	1.62	0	12
2003878	2003946	69	5.61	0	19
2004577	2004671	95	0.00	0	0
2005494	2005564	71	9.99	0	89
2006126	2006133	8	0.00	0	0
2006166	2006211	46	38.04	37	50
2006647	2006869	223	2.95	0	20
2007137	2007138	2	5.50	11	11
2008912	2008982	71	11.90	12	31
2009015	2009040	26	4.77	0	11
2009980	2009990	11	20.09	22	24
2010864	2011048	185	14.18	14	78
2011123	2011273	151	76.32	0	5586
2011371	2011463	93	0.00	0	0
2013363	2013377	15	0.00	0	0
2013422	2013873	452	0.00	0	0
2014202	2014257	56	0.00	0	0
2014568	2014645	78	0.00	0	0
2015013	2015246	234	0.00	0	0
2015466	2015501	36	0.00	0	0
2015863	2016321	459	0.00	0	0
2016587	2016725	139	0.00	0	0
2017048	2017050	3	0.00	0	0
2017363	2017385	23	0.00	0	0
2017424	2017439	16	17.12	22	27
2019492	2019547	56	4.04	0	22
2019591	2019609	19	17.47	18	20
2021446	2021481	36	14.33	18	30
2021668	2021720	53	0.00	0	0
2022240	2022524	285	3.04	0	15
2023848	2024067	220	0.00	0	0
2024147	2024173	27	0.00	0	0
2024791	2024899	109	0.00	0	0
2026089	2026372	284	0.00	0	0
2027636	2027652	17	14.59	15	20
2027694	2027709	16	0.00	0	0
2028037	2028071	35	22.40	22	25
2028108	2028113	6	0.00	0	0
2029482	2029497	16	0.00	0	0
2029530	2029538	9	3.33	0	10
2030513	2030573	61	35.69	0	169
2031612	2031668	57	28.60	18	69
2032515	2032542	28	35.75	35	44
2033023	2033044	22	22.59	25	25
2033083	2033108	26	0.00	0	0
2034675	2034822	148	0.00	0	0
2036086	2036343	258	9.91	0	67
2036369	2036385	17	0.00	0	0
2037134	2037541	408	0.00	0	0
2037911	2037933	23	0.00	0	0
2038013	2038856	844	1.85	0	39
2039215	2039364	150	0.27	0	10
2040286	2040881	596	0.67	0	15
2041198	2041275	78	34.73	37	55
2041604	2041659	56	0.00	0	0
2042021	2042483	463	0.00	0	0
2042728	2042811	84	0.00	0	0
2043143	2043158	16	0.00	0	0
2043517	2044020	504	0.00	0	0
2044355	2044411	57	0.00	0	0
2044737	2044792	56	0.00	0	0
2045049	2045525	477	0.00	0	0
2045788	2045871	84	0.00	0	0
2046251	2046455	205	3.94	0	19
2046488	2046713	226	0.00	0	0
2048141	2048172	32	0.00	0	0
